rgb_img,depth_img,path,mu,nu,lin_vel,ang_vel,x,y,traversability,timestamps
color/color_1733907500414364265.png,depth/depth_1733907500414511823.png,path/path_17339075002.png,mu/mu_17339075002.png,nu/nu_17339075002.png,"[0.0, 0.557085394859314, 1.114082932472229, 0.0, 1.1130741834640503, 1.1200408935546875, 1.1200852394104004, 1.113118052482605, 0.5492717027664185, 1.6714535951614382, 1.1140390634536743, 1.113118052482605, 0.0, 1.1142585277557373, 1.1143463850021362, 0.5564494729042053, 1.1129865646362305, 0.0, 0.0, 0.557085394859314]","[0.0, 0.9688441157341005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9552551507949828, 0.968958616256714, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9677382707595824, 0.0, 0.0, 0.0, -0.9688441157341005]","[0.16964316938704188, 0.5089028457856558, 0.5654495741291925, 0.678546854947429, 0.9047283244129306, 1.1308058949328466, 1.3004468143512773, 1.470080545812248, 1.6962721092529462, 1.978922176374105, 2.261647884620294, 2.374733247929913, 2.600907884335337, 2.7705359308209774, 2.94017733347113, 3.053267804220958, 3.222913649582316, 3.4490262259333555, 3.6186664557169324, 0.11309719534930263]","[-0.030218595427734286, -0.21467373725779945, -0.23774766511425674, -0.23874906556440517, -0.3290056210628234, -0.6384991191837529, -0.6780032478430458, -0.7627063147299746, -0.7959857488261277, -1.1255749644617457, -1.2491198184918886, -1.3308119161499379, -1.4383127605630404, -1.5401587339503882, -1.5762869682696343, -1.6202192478647577, -1.6207237528776028, -1.8764344630118306, -1.9179579022243909, -0.0017118838041615264]","[0.5522109044714795, 0.42852724253314245, 0.6761757475110475, 0.7071318106332856, 0.8, 0.8, 0.7574912730194254, 0.7574912730194254, 0.7574912730194253, 0.7574912730194253, 0.7468640912742817, 0.8, 0.8, 0.7487832811458015, 0.7487832811458015, 0.7487832811458015, 0.8, 0.6636487931993162, 0.6979066275073713, 0.5958132550147427]",1733907500
color/color_1733907500614576473.png,depth/depth_1733907500614820131.png,path/path_17339075003.png,mu/mu_17339075003.png,nu/nu_17339075003.png,"[0.557085394859314, 1.114082932472229, 0.0, 1.1130741834640503, 1.1200408935546875, 1.1200852394104004, 1.113118052482605, 0.5492717027664185, 1.6714535951614382, 1.1140390634536743, 1.113118052482605, 0.0, 1.1142585277557373, 1.1143463850021362, 0.5564494729042053, 1.1129865646362305, 0.0, 0.0, 0.557085394859314, 0.0]","[0.9688441157341005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9552551507949828, 0.968958616256714, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9677382707595824, 0.0, 0.0, 0.0, -0.9688441157341005, 0.0]","[0.33925967639861393, 0.3958064047421507, 0.5089036855603871, 0.7350851550258888, 0.9611627255458048, 1.1308036449642356, 1.3004373764252062, 1.5266289398659045, 1.8092790069870632, 2.0920047152332524, 2.2050900785428715, 2.4312647149482953, 2.600892761433936, 2.7705341640840886, 2.8836246348339163, 3.0532704801952746, 3.279383056546314, 3.449023286329891, 3.5621204816791936, 0.16963791298638317]","[-0.18445514183006517, -0.20752906968652246, -0.2085304701366709, -0.2987870256350891, -0.6082805237560186, -0.6477846524153115, -0.7324877193022403, -0.7657671533983934, -1.0953563690340113, -1.2189012230641543, -1.3005933207222036, -1.408094165135306, -1.5099401385226539, -1.5460683728419, -1.5900006524370234, -1.5905051574498685, -1.8462158675840963, -1.8877393067966566, -1.889451190600818, -0.06809180217885596]","[0.42852724253314245, 0.6761757475110475, 0.7071318106332856, 0.8, 0.8, 0.7574912730194254, 0.7574912730194254, 0.7574912730194253, 0.7574912730194253, 0.7468640912742817, 0.8, 0.8, 0.7487832811458015, 0.7487832811458015, 0.7487832811458015, 0.8, 0.6636487931993162, 0.6979066275073713, 0.5958132550147427, 0.6638833231325455]",1733907500
color/color_1733907501015333639.png,depth/depth_1733907501015484589.png,path/path_17339075004.png,mu/mu_17339075004.png,nu/nu_17339075004.png,"[1.114082932472229, 0.0, 1.1130741834640503, 1.1200408935546875, 1.1200852394104004, 1.113118052482605, 0.5492717027664185, 1.6714535951614382, 1.1140390634536743, 1.113118052482605, 0.0, 1.1142585277557373, 1.1143463850021362, 0.5564494729042053, 1.1129865646362305, 0.0, 0.0, 0.557085394859314, 0.0, 1.1130741834640503]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9552551507949828, 0.968958616256714, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9677382707595824, 0.0, 0.0, 0.0, -0.9688441157341005, 0.0, 0.0]","[0.05654672834353673, 0.16964400916177313, 0.3958254786272748, 0.6219030491471909, 0.7915439685656217, 0.9611777000265923, 1.1873692634672908, 1.4700193305884495, 1.7527450388346384, 1.8658304021442573, 2.092005038549681, 2.2616330850353217, 2.4312744876854744, 2.544364958435302, 2.7140108037966604, 2.9401233801477, 3.1097636099312767, 3.2228608052805794, 3.3924987182669626, 0.2826783274347537]","[-0.023073927856457288, -0.024075328306605717, -0.11433188380502392, -0.4238253819259534, -0.4633295105852463, -0.5480325774721752, -0.5813120115683282, -0.9109012272039462, -1.034446081234089, -1.1161381788921383, -1.2236390233052408, -1.3254849966925886, -1.3616132310118347, -1.405545510606958, -1.4060500156198033, -1.661760725754031, -1.7032841649665913, -1.7049960487707527, -1.7730878509496086, -0.2483611523004109]","[0.6761757475110475, 0.7071318106332856, 0.8, 0.8, 0.7574912730194254, 0.7574912730194254, 0.7574912730194253, 0.7574912730194253, 0.7468640912742817, 0.8, 0.8, 0.7487832811458015, 0.7487832811458015, 0.7487832811458015, 0.8, 0.6636487931993162, 0.6979066275073713, 0.5958132550147427, 0.6638833231325455, 0.6979124923494091]",1733907500
color/color_1733907501214678530.png,depth/depth_1733907501215208119.png,path/path_17339075010.png,mu/mu_17339075010.png,nu/nu_17339075010.png,"[0.0, 1.1130741834640503, 1.1200408935546875, 1.1200852394104004, 1.113118052482605, 0.5492717027664185, 1.6714535951614382, 1.1140390634536743, 1.113118052482605, 0.0, 1.1142585277557373, 1.1143463850021362, 0.5564494729042053, 1.1129865646362305, 0.0, 0.0, 0.557085394859314, 0.0, 1.1130741834640503, 0.5571073293685913]","[0.0, 0.0, 0.0, 0.0, 0.0, -0.9552551507949828, 0.968958616256714, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9677382707595824, 0.0, 0.0, 0.0, -0.9688441157341005, 0.0, 0.0, -0.9688823223114014]","[0.1130972808182364, 0.3392787502837381, 0.565356320803654, 0.7349972402220849, 0.9046309716830555, 1.130822535123754, 1.4134726022449127, 1.6961983104911016, 1.8092836738007205, 2.035458310206144, 2.2050863566917847, 2.3747277593419374, 2.487818230091765, 2.6574640754531234, 2.883576651804163, 3.0532168815877396, 3.1663140769370424, 3.3359519899234256, 3.6186303173581793, 0.28273032348880134]","[-0.0010014004501484285, -0.09125795594856663, -0.40075145406949614, -0.440255582728789, -0.5249586496157178, -0.5582380837118709, -0.8878272993474888, -1.0113721533776316, -1.093064251035681, -1.2005650954487836, -1.3024110688361314, -1.3385393031553776, -1.382471582750501, -1.3829760877633461, -1.6386867978975739, -1.6802102371101342, -1.6819221209142956, -1.7500139230931515, -1.9983750753935623, -0.08871066664745686]","[0.7071318106332856, 0.8, 0.8, 0.7574912730194254, 0.7574912730194254, 0.7574912730194253, 0.7574912730194253, 0.7468640912742817, 0.8, 0.8, 0.7487832811458015, 0.7487832811458015, 0.7487832811458015, 0.8, 0.6636487931993162, 0.6979066275073713, 0.5958132550147427, 0.6638833231325455, 0.6979124923494091, 0.6979242220334848]",1733907501
color/color_1733907501414906464.png,depth/depth_1733907501415120041.png,path/path_17339075011.png,mu/mu_17339075011.png,nu/nu_17339075011.png,"[1.1130741834640503, 1.1200408935546875, 1.1200852394104004, 1.113118052482605, 0.5492717027664185, 1.6714535951614382, 1.1140390634536743, 1.113118052482605, 0.0, 1.1142585277557373, 1.1143463850021362, 0.5564494729042053, 1.1129865646362305, 0.0, 0.0, 0.557085394859314, 0.0, 1.1130741834640503, 0.5571073293685913, 1.1129426956176758]","[0.0, 0.0, 0.0, 0.0, -0.9552551507949828, 0.968958616256714, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9677382707595824, 0.0, 0.0, 0.0, -0.9688441157341005, 0.0, 0.0, -0.9688823223114014, 0.0]","[0.2261814694655017, 0.4522590399854177, 0.6218999594038486, 0.7915336908648192, 1.0177252543055175, 1.3003753214266762, 1.5831010296728651, 1.696186392982484, 1.9223610293879076, 2.091989075873548, 2.261630478523701, 2.3747209492735286, 2.544366794634887, 2.7704793709859263, 2.940119600769503, 3.053216796118806, 3.222854709105189, 3.505533036539943, 3.7882633600287443, 0.16963962802531318]","[-0.0902565554984182, -0.39975005361934773, -0.4392541822786406, -0.5239572491655694, -0.5572366832617225, -0.8868258988973404, -1.0103707529274832, -1.0920628505855325, -1.199563694998635, -1.3014096683859828, -1.337537902705229, -1.3814701823003523, -1.3819746873131975, -1.6376853974474253, -1.6792088366599855, -1.680920720464147, -1.7490125226430029, -1.9973736749434137, -2.0860843415908707, -0.045636580548714945]","[0.8, 0.8, 0.7574912730194254, 0.7574912730194254, 0.7574912730194253, 0.7574912730194253, 0.7468640912742817, 0.8, 0.8, 0.7487832811458015, 0.7487832811458015, 0.7487832811458015, 0.8, 0.6636487931993162, 0.6979066275073713, 0.5958132550147427, 0.6638833231325455, 0.6979124923494091, 0.6979242220334848, 0.7183393776267879]",1733907501
color/color_1733907501615243875.png,depth/depth_1733907501616893446.png,path/path_17339075012.png,mu/mu_17339075012.png,nu/nu_17339075012.png,"[1.1200408935546875, 1.1200852394104004, 1.113118052482605, 0.5492717027664185, 1.6714535951614382, 1.1140390634536743, 1.113118052482605, 0.0, 1.1142585277557373, 1.1143463850021362, 0.5564494729042053, 1.1129865646362305, 0.0, 0.0, 0.557085394859314, 0.0, 1.1130741834640503, 0.5571073293685913, 1.1129426956176758, 0.5571292638778687]","[0.0, 0.0, 0.0, -0.9552551507949828, 0.968958616256714, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9677382707595824, 0.0, 0.0, 0.0, -0.9688441157341005, 0.0, 0.0, -0.9688823223114014, 0.0, -0.9689205288887024]","[0.226077570519916, 0.3957184899383468, 0.5653522213993174, 0.7915437848400159, 1.0741938519611747, 1.3569195602073636, 1.4700049235169825, 1.696179559922406, 1.8658076064080467, 2.0354490090581994, 2.148539479808027, 2.3181853251693854, 2.544297901520425, 2.7139381313040016, 2.8270353266533044, 2.9966732396396876, 3.2793515670744413, 3.5620818905632428, 3.731721518588556, 0.22617879356612897]","[-0.3094934981209295, -0.3489976267802224, -0.43370069366715125, -0.46698012776330433, -0.7965693433989223, -0.9201141974290652, -1.0018062950871145, -1.109307139500217, -1.2111531128875648, -1.247281347206811, -1.2912136268019343, -1.2917181318147795, -1.5474288419490072, -1.5889522811615675, -1.590664164965729, -1.6587559671445848, -1.9071171194449956, -1.9958277860924525, -2.0414643666411676, -0.11817346007332238]","[0.8, 0.7574912730194254, 0.7574912730194254, 0.7574912730194253, 0.7574912730194253, 0.7468640912742817, 0.8, 0.8, 0.7487832811458015, 0.7487832811458015, 0.7487832811458015, 0.8, 0.6636487931993162, 0.6979066275073713, 0.5958132550147427, 0.6638833231325455, 0.6979124923494091, 0.6979242220334848, 0.7183393776267879, 0.7183393776267879]",1733907501
color/color_1733907502016988404.png,depth/depth_1733907502017296897.png,path/path_17339075020.png,mu/mu_17339075020.png,nu/nu_17339075020.png,"[1.1200852394104004, 1.113118052482605, 0.5492717027664185, 1.6714535951614382, 1.1140390634536743, 1.113118052482605, 0.0, 1.1142585277557373, 1.1143463850021362, 0.5564494729042053, 1.1129865646362305, 0.0, 0.0, 0.557085394859314, 0.0, 1.1130741834640503, 0.5571073293685913, 1.1129426956176758, 0.5571292638778687, 1.6694140434265137]","[0.0, 0.0, -0.9552551507949828, 0.968958616256714, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9677382707595824, 0.0, 0.0, 0.0, -0.9688441157341005, 0.0, 0.0, -0.9688823223114014, 0.0, -0.9689205288887024, -0.9677762985229492]","[0.16964091941843082, 0.3392746508794014, 0.5654662143200998, 0.8481162814412585, 1.1308419896874475, 1.2439273529970665, 1.47010198940249, 1.6397300358881306, 1.8093714385382833, 1.922461909288111, 2.0921077546494695, 2.318220331000509, 2.487860560784086, 2.6009577561333885, 2.7705956691197717, 3.0532739965545255, 3.336004320043327, 3.50564394806864, 3.731822741634769, 0.39563616936959556]","[-0.03950412865929287, -0.12420719554622171, -0.15748662964237478, -0.48707584527799275, -0.6106206993081356, -0.6923127969661848, -0.7998136413792873, -0.9016596147666353, -0.9377878490858814, -0.9817201286810049, -0.98222463369385, -1.2379353438280778, -1.279458783040638, -1.2811706668447995, -1.3492624690236554, -1.5976236213240664, -1.6863342879715233, -1.7319708685202382, -1.8501443285935606, -0.5630845078451698]","[0.7574912730194254, 0.7574912730194254, 0.7574912730194253, 0.7574912730194253, 0.7468640912742817, 0.8, 0.8, 0.7487832811458015, 0.7487832811458015, 0.7487832811458015, 0.8, 0.6636487931993162, 0.6979066275073713, 0.5958132550147427, 0.6638833231325455, 0.6979124923494091, 0.6979242220334848, 0.7183393776267879, 0.7183393776267879, 0.6848707250068666]",1733907502
color/color_1733907502215285905.png,depth/depth_1733907502215298514.png,path/path_17339075021.png,mu/mu_17339075021.png,nu/nu_17339075021.png,"[1.113118052482605, 0.5492717027664185, 1.6714535951614382, 1.1140390634536743, 1.113118052482605, 0.0, 1.1142585277557373, 1.1143463850021362, 0.5564494729042053, 1.1129865646362305, 0.0, 0.0, 0.557085394859314, 0.0, 1.1130741834640503, 0.5571073293685913, 1.1129426956176758, 0.5571292638778687, 1.6694140434265137, 1.1141268014907837]","[0.0, -0.9552551507949828, 0.968958616256714, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9677382707595824, 0.0, 0.0, 0.0, -0.9688441157341005, 0.0, 0.0, -0.9688823223114014, 0.0, -0.9689205288887024, -0.9677762985229492, 0.0]","[0.16963373146097058, 0.395825294901669, 0.6784753620228277, 0.9612010702690166, 1.0742864335786355, 1.300461069984059, 1.4700891164696996, 1.6397305191198523, 1.75282098986968, 1.9224668352310383, 2.1485794115820775, 2.3182196413656544, 2.431316836714957, 2.6009547497013403, 2.883633077136094, 3.1663634006248955, 3.3360030286502087, 3.5621818222163375, 3.957817991585933, 0.11309353190609227]","[-0.08470306688692884, -0.11798250098308191, -0.4475717166186999, -0.5711165706488428, -0.652808668306892, -0.7603095127199946, -0.8621554861073425, -0.8982837204265887, -0.9422160000217121, -0.9427205050345573, -1.198431215168785, -1.2399546543813453, -1.2416665381855068, -1.3097583403643627, -1.5581194926647735, -1.6468301593122303, -1.6924667398609452, -1.8106401999342676, -2.3737247077794374, -0.03352739964248147]","[0.7574912730194254, 0.7574912730194253, 0.7574912730194253, 0.7468640912742817, 0.8, 0.8, 0.7487832811458015, 0.7487832811458015, 0.7487832811458015, 0.8, 0.6636487931993162, 0.6979066275073713, 0.5958132550147427, 0.6638833231325455, 0.6979124923494091, 0.6979242220334848, 0.7183393776267879, 0.7183393776267879, 0.6848707250068666, 0.6848707250068667]",1733907502
color/color_1733907502416904373.png,depth/depth_1733907502417182561.png,path/path_17339075022.png,mu/mu_17339075022.png,nu/nu_17339075022.png,"[0.5492717027664185, 1.6714535951614382, 1.1140390634536743, 1.113118052482605, 0.0, 1.1142585277557373, 1.1143463850021362, 0.5564494729042053, 1.1129865646362305, 0.0, 0.0, 0.557085394859314, 0.0, 1.1130741834640503, 0.5571073293685913, 1.1129426956176758, 0.5571292638778687, 1.6694140434265137, 1.1141268014907837, 0.5570414662361145]","[-0.9552551507949828, 0.968958616256714, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9677382707595824, 0.0, 0.0, 0.0, -0.9688441157341005, 0.0, 0.0, -0.9688823223114014, 0.0, -0.9689205288887024, -0.9677762985229492, 0.0, -0.9687677621841432]","[0.22619156344069843, 0.5088416305618572, 0.7915673388080462, 0.9046527021176651, 1.1308273385230887, 1.3004553850087293, 1.470096787658882, 1.5831872584087097, 1.752833103770068, 1.9789456801211074, 2.1485859099046842, 2.261683105253987, 2.43132101824037, 2.713999345675124, 2.9967296691639254, 3.1663692971892385, 3.3925480907553673, 3.7881842601249627, 3.901277792031055, 0.22619371545726435]","[-0.03327943409615307, -0.362868649731771, -0.4864135037619139, -0.5681056014199631, -0.6756064458330657, -0.7774524192204136, -0.8135806535396598, -0.8575129331347833, -0.8580174381476284, -1.1137281482818562, -1.1552515874944165, -1.156963471298578, -1.2250552734774338, -1.4734164257778448, -1.5621270924253017, -1.6077636729740166, -1.725937133047339, -2.289021640892509, -2.3225490405349904, -0.019769490570935994]","[0.7574912730194253, 0.7574912730194253, 0.7468640912742817, 0.8, 0.8, 0.7487832811458015, 0.7487832811458015, 0.7487832811458015, 0.8, 0.6636487931993162, 0.6979066275073713, 0.5958132550147427, 0.6638833231325455, 0.6979124923494091, 0.6979242220334848, 0.7183393776267879, 0.7183393776267879, 0.6848707250068666, 0.6848707250068667, 0.7256986902566576]",1733907502
color/color_1733907502615881710.png,depth/depth_1733907502616721648.png,path/path_17339075023.png,mu/mu_17339075023.png,nu/nu_17339075023.png,"[1.6714535951614382, 1.1140390634536743, 1.113118052482605, 0.0, 1.1142585277557373, 1.1143463850021362, 0.5564494729042053, 1.1129865646362305, 0.0, 0.0, 0.557085394859314, 0.0, 1.1130741834640503, 0.5571073293685913, 1.1129426956176758, 0.5571292638778687, 1.6694140434265137, 1.1141268014907837, 0.5570414662361145, 1.1128989458084106]","[0.968958616256714, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9677382707595824, 0.0, 0.0, 0.0, -0.9688441157341005, 0.0, 0.0, -0.9688823223114014, 0.0, -0.9689205288887024, -0.9677762985229492, 0.0, -0.9687677621841432, 1.935476541519165]","[0.2826500671211587, 0.5653757753673476, 0.6784611386769666, 0.9046357750823902, 1.0742638215680307, 1.2439052242181834, 1.356995694968011, 1.5266415403293694, 1.7527541166804088, 1.9223943464639857, 2.0354915418132884, 2.2051294547996716, 2.4878077822344253, 2.770538105723227, 2.94017773374854, 3.1663565273146688, 3.561992696684264, 3.6750862285903563, 3.9012799440476207, 0.22619169555092836]","[-0.32958921563561794, -0.4531340696657608, -0.53482616732381, -0.6423270117369126, -0.7441729851242606, -0.7803012194435067, -0.8242334990386302, -0.8247380040514753, -1.080448714185703, -1.1219721533982634, -1.1236840372024248, -1.1917758393812807, -1.4401369916816917, -1.5288476583291486, -1.5744842388778635, -1.692657698951186, -2.2557422067963557, -2.2892696064388374, -2.3090390970097734, -0.039104796088589716]","[0.7574912730194253, 0.7468640912742817, 0.8, 0.8, 0.7487832811458015, 0.7487832811458015, 0.7487832811458015, 0.8, 0.6636487931993162, 0.6979066275073713, 0.5958132550147427, 0.6638833231325455, 0.6979124923494091, 0.6979242220334848, 0.7183393776267879, 0.7183393776267879, 0.6848707250068666, 0.6848707250068667, 0.7256986902566576, 0.6848519447626891]",1733907502
color/color_1733907503016876795.png,depth/depth_1733907503016423625.png,path/path_17339075030.png,mu/mu_17339075030.png,nu/nu_17339075030.png,"[1.1140390634536743, 1.113118052482605, 0.0, 1.1142585277557373, 1.1143463850021362, 0.5564494729042053, 1.1129865646362305, 0.0, 0.0, 0.557085394859314, 0.0, 1.1130741834640503, 0.5571073293685913, 1.1129426956176758, 0.5571292638778687, 1.6694140434265137, 1.1141268014907837, 0.5570414662361145, 1.1128989458084106, 1.110451340675354]","[0.0, 0.0, 0.0, 0.0, 0.0, -0.9677382707595824, 0.0, 0.0, 0.0, -0.9688441157341005, 0.0, 0.0, -0.9688823223114014, 0.0, -0.9689205288887024, -0.9677762985229492, 0.0, -0.9687677621841432, 1.935476541519165, 0.0]","[0.282725708246189, 0.39581107155580797, 0.6219857079612316, 0.7916137544468722, 0.961255157097025, 1.0743456278468528, 1.2439914732082111, 1.4701040495592506, 1.6397442793428274, 1.7528414746921301, 1.9224793876785133, 2.205157715113267, 2.4878880386020685, 2.6575276666273817, 2.8837064601935105, 3.2793426295631063, 3.3924361614691985, 3.618629876926463, 3.8448215724773913, 0.33921165262942427]","[-0.12354485403014287, -0.20523695168819212, -0.3127377961012947, -0.41458376948864256, -0.45071200380788873, -0.49464428340301214, -0.49514878841585735, -0.7508594985500852, -0.7923829377626455, -0.794094821566807, -0.862186623745663, -1.110547776046074, -1.1992584426935309, -1.2448950232422458, -1.3630684833155682, -1.926152991160738, -1.9596803908032194, -1.9794498813741555, -2.018554677462745, -0.31270363050525385]","[0.7468640912742817, 0.8, 0.8, 0.7487832811458015, 0.7487832811458015, 0.7487832811458015, 0.8, 0.6636487931993162, 0.6979066275073713, 0.5958132550147427, 0.6638833231325455, 0.6979124923494091, 0.6979242220334848, 0.7183393776267879, 0.7183393776267879, 0.6848707250068666, 0.6848707250068667, 0.7256986902566576, 0.6848519447626891, 0.6438691986817264]",1733907503
color/color_1733907503216704515.png,depth/depth_1733907503216962926.png,path/path_17339075031.png,mu/mu_17339075031.png,nu/nu_17339075031.png,"[1.113118052482605, 0.0, 1.1142585277557373, 1.1143463850021362, 0.5564494729042053, 1.1129865646362305, 0.0, 0.0, 0.557085394859314, 0.0, 1.1130741834640503, 0.5571073293685913, 1.1129426956176758, 0.5571292638778687, 1.6694140434265137, 1.1141268014907837, 0.5570414662361145, 1.1128989458084106, 1.110451340675354, 0.5570414662361145]","[0.0, 0.0, 0.0, 0.0, -0.9677382707595824, 0.0, 0.0, 0.0, -0.9688441157341005, 0.0, 0.0, -0.9688823223114014, 0.0, -0.9689205288887024, -0.9677762985229492, 0.0, -0.9687677621841432, 1.935476541519165, 0.0, -0.9687677621841432]","[0.11308536330961899, 0.3392599997150426, 0.5088880462006832, 0.678529448850836, 0.7916199196006637, 0.961265764962022, 1.1873783413130614, 1.3570185710966383, 1.4701157664459408, 1.639753679432324, 1.9224320068670777, 2.205162330355879, 2.3748019583811923, 2.600980751947321, 2.9966169213169165, 3.1097104532230087, 3.335904168680273, 3.5620958642312015, 3.901307516860626, 0.16964230997027702]","[-0.08169209765804923, -0.18919294207115184, -0.2910389154584997, -0.32716714977774586, -0.3710994293728693, -0.37160393438571454, -0.6273146445199422, -0.6688380837325025, -0.6705499675366641, -0.7386417697155201, -0.987002922015931, -1.0757135886633877, -1.1213501692121026, -1.239523629285425, -1.8026081371305949, -1.8361355367730763, -1.8559050273440123, -1.895009823432602, -2.207713453937856, -0.044766857691592304]","[0.8, 0.8, 0.7487832811458015, 0.7487832811458015, 0.7487832811458015, 0.8, 0.6636487931993162, 0.6979066275073713, 0.5958132550147427, 0.6638833231325455, 0.6979124923494091, 0.6979242220334848, 0.7183393776267879, 0.7183393776267879, 0.6848707250068666, 0.6848707250068667, 0.7256986902566576, 0.6848519447626891, 0.6438691986817264, 0.7181705084250687]",1733907503
color/color_1733907503416643279.png,depth/depth_1733907503417022207.png,path/path_17339075032.png,mu/mu_17339075032.png,nu/nu_17339075032.png,"[0.0, 1.1142585277557373, 1.1143463850021362, 0.5564494729042053, 1.1129865646362305, 0.0, 0.0, 0.557085394859314, 0.0, 1.1130741834640503, 0.5571073293685913, 1.1129426956176758, 0.5571292638778687, 1.6694140434265137, 1.1141268014907837, 0.5570414662361145, 1.1128989458084106, 1.110451340675354, 0.5570414662361145, 0.5564056634902954]","[0.0, 0.0, 0.0, -0.9677382707595824, 0.0, 0.0, 0.0, -0.9688441157341005, 0.0, 0.0, -0.9688823223114014, 0.0, -0.9689205288887024, -0.9677762985229492, 0.0, -0.9687677621841432, 1.935476541519165, 0.0, -0.9687677621841432, -0.9676620364189148]","[0.22617463640542365, 0.3958026828910642, 0.565444085541217, 0.6785345562910446, 0.8481804016524029, 1.0742929780034425, 1.2439332077870193, 1.357030403136322, 1.5266683161227053, 1.809346643557459, 2.0920769670462604, 2.2617165950715736, 2.4878953886377024, 2.8835315580072978, 2.99662508991339, 3.2228188053706543, 3.449010500921583, 3.788222153551007, 3.9578644635212843, 0.22619212635608157]","[-0.10750084441310259, -0.20934681780045045, -0.2454750521196966, -0.28940733171482, -0.28991183672766524, -0.5456225468618929, -0.5871459860744532, -0.5888578698786148, -0.6569496720574708, -0.9053108243578817, -0.9940214910053385, -1.0396580715540535, -1.157831531627376, -1.7209160394725458, -1.7544434391150272, -1.7742129296859632, -1.813317725774553, -2.1260213562798067, -2.170788213971399, -0.03759297337188397]","[0.8, 0.7487832811458015, 0.7487832811458015, 0.7487832811458015, 0.8, 0.6636487931993162, 0.6979066275073713, 0.5958132550147427, 0.6638833231325455, 0.6979124923494091, 0.6979242220334848, 0.7183393776267879, 0.7183393776267879, 0.6848707250068666, 0.6848707250068667, 0.7256986902566576, 0.6848519447626891, 0.6438691986817264, 0.7181705084250687, 0.7181705084250687]",1733907503
color/color_1733907503616514137.png,depth/depth_1733907503616455286.png,path/path_17339075033.png,mu/mu_17339075033.png,nu/nu_17339075033.png,"[1.1142585277557373, 1.1143463850021362, 0.5564494729042053, 1.1129865646362305, 0.0, 0.0, 0.557085394859314, 0.0, 1.1130741834640503, 0.5571073293685913, 1.1129426956176758, 0.5571292638778687, 1.6694140434265137, 1.1141268014907837, 0.5570414662361145, 1.1128989458084106, 1.110451340675354, 0.5570414662361145, 0.5564056634902954, 1.1140390634536743]","[0.0, 0.0, -0.9677382707595824, 0.0, 0.0, 0.0, -0.9688441157341005, 0.0, 0.0, -0.9688823223114014, 0.0, -0.9689205288887024, -0.9677762985229492, 0.0, -0.9687677621841432, 1.935476541519165, 0.0, -0.9687677621841432, -0.9676620364189148, 0.0]","[0.16962804648564053, 0.3392694491357933, 0.4523599198856211, 0.6220057652469794, 0.8481183415980188, 1.0177585713815958, 1.1308557667308983, 1.3004936797172815, 1.5831720071520352, 1.8659023306408367, 2.03554195866615, 2.2617207522322786, 2.657356921601874, 2.770450453507966, 2.9966441689652306, 3.222835864516159, 3.5620475171455834, 3.7316898271158605, 3.9578819534719423, 0.1696433309577951]","[-0.10184597338734787, -0.13797420770659402, -0.18190648730171746, -0.18241099231456268, -0.43812170244879045, -0.47964514166135075, -0.4813570254655123, -0.5494488276443683, -0.7978099799447792, -0.8865206465922361, -0.9321572271409511, -1.0503306872142735, -1.6134151950594433, -1.6469425947019247, -1.6667120852728607, -1.7058168813614505, -2.0185205118667042, -2.0632873695582967, -2.1008803429301808, -0.029832506185989427]","[0.7487832811458015, 0.7487832811458015, 0.7487832811458015, 0.8, 0.6636487931993162, 0.6979066275073713, 0.5958132550147427, 0.6638833231325455, 0.6979124923494091, 0.6979242220334848, 0.7183393776267879, 0.7183393776267879, 0.6848707250068666, 0.6848707250068667, 0.7256986902566576, 0.6848519447626891, 0.6438691986817264, 0.7181705084250687, 0.7181705084250687, 0.7181705084250687]",1733907503
